gesture,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
b,0.0,0.11177824437618256,0.23033075034618378,0.3273557275533676,0.4037947505712509,0.22929607331752777,0.3189855068922043,0.3707135170698166,0.4154655784368515,0.1808418482542038,0.25851158797740936,0.30837927758693695,0.3490842431783676,0.12264047563076019,0.18510599434375763,0.22940866649150848,0.2667227238416672,0.05342835187911987,0.08676119148731232,0.10658113658428192,0.12390469014644623,0.0,0.013475656509399414,-0.007245182991027832,-0.030746936798095703,-0.037563860416412354,-0.2654399871826172,-0.3773599863052368,-0.4454103410243988,-0.5053504109382629,-0.31751447916030884,-0.4516213536262512,-0.5366228520870209,-0.6022416949272156,-0.3427143692970276,-0.4685514569282532,-0.542160153388977,-0.6005004346370697,-0.3472678065299988,-0.4497617483139038,-0.5175823271274567,-0.5785053968429565
b,0.0,0.11555437743663788,0.23780815303325653,0.33383192121982574,0.40773774683475494,0.24233250319957733,0.3296186476945877,0.3796768933534622,0.422007218003273,0.19420455396175385,0.27179594337940216,0.3236315995454788,0.3674345761537552,0.13528726994991302,0.19929833710193634,0.24545828998088837,0.2868715673685074,0.0633917897939682,0.08693777024745941,0.10307703912258148,0.12079192698001862,0.0,0.01962035894393921,0.007645606994628906,-0.0024614334106445312,0.005908787250518799,-0.2556092143058777,-0.3627350926399231,-0.4303608536720276,-0.48932284116744995,-0.30891555547714233,-0.4342687726020813,-0.5131872296333313,-0.5750514268875122,-0.33826887607574463,-0.462663471698761,-0.5361569821834564,-0.5945914089679718,-0.347500741481781,-0.4538494944572449,-0.5233030319213867,-0.5861595571041107
b,0.0,0.11375159025192261,0.2335503101348877,0.3284464478492737,0.40424150228500366,0.2393549680709839,0.32388025522232056,0.3753613829612732,0.4189785122871399,0.1917019486427307,0.2675032317638397,0.3185081481933594,0.36457180976867676,0.13250288367271423,0.19073641300201416,0.2329995334148407,0.2725289463996887,0.060997188091278076,0.06249597668647766,0.0664379894733429,0.07509946823120117,0.0,0.01833963394165039,0.004671454429626465,-0.004876375198364258,0.00827479362487793,-0.2564042806625366,-0.3591769337654114,-0.423703670501709,-0.4779055118560791,-0.31221526861190796,-0.4360050559043884,-0.5103799104690552,-0.5713179409503937,-0.342781662940979,-0.4687833786010742,-0.5436006784439087,-0.6048187911510468,-0.35083872079849243,-0.4678558111190796,-0.54665806889534,-0.6181464195251465
b,0.0,0.11278785765171051,0.231626495718956,0.3248326927423477,0.39695753157138824,0.23689569532871246,0.323463574051857,0.37365151941776276,0.4159073978662491,0.18877963721752167,0.2667822390794754,0.3163650780916214,0.3595031052827835,0.12889064848423004,0.1878247708082199,0.2304554432630539,0.26887957751750946,0.05650605261325836,0.05900667607784271,0.06252636015415192,0.06960193812847137,0.0,0.01889669895172119,0.008114755153656006,0.00035899877548217773,0.01455014944076538,-0.25356370210647583,-0.35608476400375366,-0.42167535424232483,-0.47847676277160645,-0.3068726062774658,-0.4299274682998657,-0.5075462460517883,-0.571735680103302,-0.33590126037597656,-0.4615580439567566,-0.5371308624744415,-0.5986404418945312,-0.3437904119491577,-0.46129029989242554,-0.5415479242801666,-0.6139124035835266
b,0.0,0.1124374121427536,0.23085753619670868,0.3241184800863266,0.3962675780057907,0.23651127517223358,0.32327525317668915,0.3738570064306259,0.4164604991674423,0.18831293284893036,0.2660229653120041,0.31583909690380096,0.3594848960638046,0.12837769091129303,0.18706075847148895,0.23012857139110565,0.2690684646368027,0.0560540109872818,0.05841071903705597,0.06215231120586395,0.06951509416103363,0.0,0.019267737865447998,0.008278071880340576,0.00018727779388427734,0.014592766761779785,-0.2533872127532959,-0.3555685877799988,-0.4211462140083313,-0.47794002294540405,-0.30688226222991943,-0.4298457205295563,-0.5068239867687225,-0.570449560880661,-0.33604592084884644,-0.46162307262420654,-0.5367251634597778,-0.5975090861320496,-0.3437715768814087,-0.4619796574115753,-0.5423115491867065,-0.6144551932811737
b,0.0,0.11034965515136719,0.23000460863113403,0.32593876123428345,0.4003481864929199,0.24097687005996704,0.3243029713630676,0.37261199951171875,0.41378140449523926,0.19425660371780396,0.2672842741012573,0.3146970272064209,0.3562832474708557,0.13663023710250854,0.1921493113040924,0.23199951648712158,0.26795050501823425,0.06601083278656006,0.06730645895004272,0.06844499707221985,0.0732528567314148,0.0,0.02105051279067993,0.013746678829193115,0.00587087869644165,0.020078003406524658,-0.2457057237625122,-0.34679698944091797,-0.4120595455169678,-0.4679587781429291,-0.30147695541381836,-0.4223755896091461,-0.4978311359882355,-0.55878084897995,-0.3332361578941345,-0.4570242464542389,-0.5307809710502625,-0.5895644724369049,-0.3449397683143616,-0.4619532823562622,-0.5435047447681427,-0.6185916662216187
b,0.0,0.11112810671329498,0.23104728758335114,0.3260314613580704,0.3996528536081314,0.24082507193088531,0.32313741743564606,0.372135654091835,0.41473598778247833,0.19381846487522125,0.26781632006168365,0.31431175768375397,0.3555678278207779,0.13594694435596466,0.19247092306613922,0.23347561061382294,0.2700076848268509,0.06495262682437897,0.0665547102689743,0.0696350485086441,0.07561911642551422,0.0,0.017820775508880615,0.011877655982971191,0.005011558532714844,0.017560482025146484,-0.24753564596176147,-0.3520774841308594,-0.4157125651836395,-0.4693670868873596,-0.302232027053833,-0.424621045589447,-0.49790048599243164,-0.5572105944156647,-0.3319017291069031,-0.4557010531425476,-0.5290281176567078,-0.5861012041568756,-0.34040141105651855,-0.45993953943252563,-0.5414650142192841,-0.614642858505249
b,0.0,0.1113157570362091,0.22801709175109863,0.3240956962108612,0.3998776972293854,0.23353442549705505,0.3147031366825104,0.3600609004497528,0.40153661370277405,0.18550071120262146,0.254215270280838,0.301700621843338,0.3454313576221466,0.1280798614025116,0.1751994788646698,0.2148658037185669,0.25465795397758484,0.06129622459411621,0.06898549199104309,0.07810670137405396,0.091636061668396,0.0,0.007588803768157959,-0.01845449209213257,-0.029220998287200928,-0.016529977321624756,-0.2553325295448303,-0.35737621784210205,-0.41955074667930603,-0.46985143423080444,-0.31024664640426636,-0.434966504573822,-0.5020820498466492,-0.5491291582584381,-0.33762407302856445,-0.4612159729003906,-0.5261595547199249,-0.5729125142097473,-0.3400428891181946,-0.44423532485961914,-0.5147650241851807,-0.5756330490112305
b,0.0,0.10440070927143097,0.2090793401002884,0.2925189882516861,0.35029439628124237,0.15970571339130402,0.2097686380147934,0.25201474130153656,0.2847800701856613,0.11043797433376312,0.15967653691768646,0.1974831074476242,0.22561652958393097,0.06727172434329987,0.10858623683452606,0.14041267335414886,0.16362594068050385,0.02268815040588379,0.055426225066185,0.0814119428396225,0.10629020631313324,0.0,-0.05811047554016113,-0.13676542043685913,-0.17039358615875244,-0.17524760961532593,-0.36214542388916016,-0.4835374355316162,-0.5462725460529327,-0.5886296033859253,-0.36998414993286133,-0.49115338921546936,-0.5675690174102783,-0.620091587305069,-0.36345982551574707,-0.4816236197948456,-0.5468594133853912,-0.5846748948097229,-0.3413442373275757,-0.4248814582824707,-0.4601432979106903,-0.4756612181663513
b,0.0,0.10205383598804474,0.19940708577632904,0.2563023418188095,0.29013411700725555,0.1460454910993576,0.17741741240024567,0.2101014405488968,0.23888857662677765,0.09952814877033234,0.13383184373378754,0.15656130015850067,0.17386935651302338,0.05734197795391083,0.08216272294521332,0.10363812744617462,0.12252582609653473,0.015879645943641663,0.034830883145332336,0.05007888376712799,0.0675574392080307,0.0,-0.04757356643676758,-0.13637036085128784,-0.17049169540405273,-0.1836828589439392,-0.35971617698669434,-0.5004592537879944,-0.5754827857017517,-0.6252530217170715,-0.36672359704971313,-0.5141836404800415,-0.6099289953708649,-0.674824982881546,-0.35714447498321533,-0.49906444549560547,-0.581913560628891,-0.6378540694713593,-0.3299444913864136,-0.4241085648536682,-0.45787930488586426,-0.4724377393722534
b,0.0,0.09976786375045776,0.19477233290672302,0.2549123764038086,0.27818387746810913,0.1421516239643097,0.1769883930683136,0.21027058362960815,0.24290841817855835,0.09665119647979736,0.1298561990261078,0.15356415510177612,0.17474010586738586,0.05355063080787659,0.07652145624160767,0.09604591131210327,0.11481544375419617,0.011594220995903015,0.029931798577308655,0.04234874248504639,0.0592329204082489,0.0,-0.04486149549484253,-0.12618786096572876,-0.16856533288955688,-0.1957218050956726,-0.3561089038848877,-0.48919641971588135,-0.5589854419231415,-0.6084645986557007,-0.36920586228370667,-0.5138327181339264,-0.6045104265213013,-0.6692583560943604,-0.3638148307800293,-0.5007985234260559,-0.5814237296581268,-0.6385457813739777,-0.33688241243362427,-0.43576401472091675,-0.4848911166191101,-0.5187872052192688
b,0.0,0.09829297661781311,0.18223437666893005,0.23330050706863403,0.2809915840625763,0.06842231750488281,0.07176095247268677,0.07385563850402832,0.07293182611465454,0.0053049176931381226,0.005702599883079529,0.016712412238121033,0.02426666021347046,-0.05220295488834381,-0.06196098029613495,-0.05599792301654816,-0.05195404589176178,-0.10873556137084961,-0.12473711371421814,-0.12143036723136902,-0.11514517664909363,0.0,-0.0707772970199585,-0.19770169258117676,-0.29964667558670044,-0.3693017363548279,-0.38962364196777344,-0.5406770408153534,-0.6383775770664215,-0.7167150974273682,-0.37864792346954346,-0.4551195502281189,-0.4304080307483673,-0.410062313079834,-0.3458728790283203,-0.44742119312286377,-0.4732140302658081,-0.497024267911911,-0.2976563572883606,-0.3806362748146057,-0.4032907485961914,-0.42349255084991455
b,0.0,0.09206053614616394,0.17180871963500977,0.2239779829978943,0.27342015504837036,0.07388809323310852,0.07592177391052246,0.07403820753097534,0.0723327100276947,0.006050974130630493,0.00653509795665741,0.01476702094078064,0.02821086347103119,-0.06039687991142273,-0.08743862807750702,-0.10035376250743866,-0.1057320088148117,-0.12321163713932037,-0.16910408437252045,-0.19378562271595,-0.20950864255428314,0.0,-0.059895217418670654,-0.18718832731246948,-0.2890012860298157,-0.367318719625473,-0.3730398714542389,-0.5278772115707397,-0.6278164088726044,-0.7045193910598755,-0.3706909418106079,-0.43619486689567566,-0.38738664984703064,-0.34041494131088257,-0.3461979031562805,-0.45576369762420654,-0.5074535012245178,-0.546409010887146,-0.3001123070716858,-0.3915143609046936,-0.45099931955337524,-0.5116690993309021
b,0.0,0.027829408645629883,0.07083392143249512,0.10881567001342773,0.13984543085098267,0.07751309871673584,0.140273779630661,0.18352079391479492,0.21637055277824402,0.0651252269744873,0.13205298781394958,0.18114113807678223,0.21726000308990479,0.055616527795791626,0.1181555986404419,0.16215166449546814,0.19657689332962036,0.04853829741477966,0.0928783118724823,0.12022224068641663,0.1414872109889984,0.0,-0.04354214668273926,-0.08021944761276245,-0.09907057881355286,-0.10148364305496216,-0.10579651594161987,-0.1256656050682068,-0.13108500838279724,-0.12937778234481812,-0.0884552001953125,-0.09613251686096191,-0.07832837104797363,-0.05663859844207764,-0.05760061740875244,-0.0709378719329834,-0.05599552392959595,-0.038374125957489014,-0.01840651035308838,-0.00982820987701416,0.005319535732269287,0.020478546619415283
b,0.0,0.01646888256072998,0.051702290773391724,0.08278584480285645,0.10662904381752014,0.07125034928321838,0.13728323578834534,0.181192547082901,0.2160482406616211,0.06837737560272217,0.14820027351379395,0.2037103772163391,0.24810898303985596,0.06345495581626892,0.1468113362789154,0.20074591040611267,0.2412099838256836,0.057090580463409424,0.10947871208190918,0.13799205422401428,0.15912547707557678,0.0,-0.045039355754852295,-0.08067470788955688,-0.09918510913848877,-0.11024093627929688,-0.11323875188827515,-0.14173805713653564,-0.15508827567100525,-0.1596812605857849,-0.09678077697753906,-0.12274622917175293,-0.12506508827209473,-0.11921906471252441,-0.06710290908813477,-0.06887274980545044,-0.04861670732498169,-0.02727222442626953,-0.02883613109588623,-0.023690342903137207,-0.010192155838012695,0.0027198195457458496
b,0.0,0.008225351572036743,0.042265743017196655,0.0707191526889801,0.08971041440963745,0.07598179578781128,0.1443854570388794,0.19392067193984985,0.23406419157981873,0.07732453942298889,0.159194678068161,0.2179746925830841,0.2673628628253937,0.0727921724319458,0.16096708178520203,0.2158673107624054,0.25997814536094666,0.065988689661026,0.11531651020050049,0.13608404994010925,0.15141186118125916,0.0,-0.051953792572021484,-0.08729588985443115,-0.10956799983978271,-0.12697389721870422,-0.11781647801399231,-0.13854151964187622,-0.14419400691986084,-0.13567620515823364,-0.10284090042114258,-0.11980661749839783,-0.11128425598144531,-0.09307336807250977,-0.07481324672698975,-0.0708819031715393,-0.047407448291778564,-0.024145126342773438,-0.03575944900512695,-0.024200618267059326,-0.01008540391921997,0.0011684298515319824
b,0.0,0.0020235180854797363,0.030921682715415955,0.052933111786842346,0.0654204934835434,0.06093759834766388,0.1360430270433426,0.18829397857189178,0.22931165993213654,0.06191219389438629,0.14755864441394806,0.20856131613254547,0.25937308371067047,0.06055749952793121,0.1566704660654068,0.2162259966135025,0.26221050322055817,0.05945862829685211,0.11228112876415253,0.1382073611021042,0.15910197794437408,0.0,-0.057011425495147705,-0.10998916625976562,-0.1479480266571045,-0.17651799321174622,-0.1520175337791443,-0.17682749032974243,-0.18622738122940063,-0.18271160125732422,-0.14217856526374817,-0.17488038539886475,-0.17369529604911804,-0.15945088863372803,-0.11318165063858032,-0.12205040454864502,-0.09601211547851562,-0.06723690032958984,-0.07051616907119751,-0.06841504573822021,-0.0513075590133667,-0.0365176796913147
b,0.0,0.0006675124168395996,0.026403889060020447,0.0409979522228241,0.045307502150535583,0.06618982553482056,0.14881867170333862,0.2035764455795288,0.246178537607193,0.07033240795135498,0.155778169631958,0.21644660830497742,0.2660118043422699,0.07328739762306213,0.16627547144889832,0.22497746348381042,0.2675352394580841,0.07638409733772278,0.132418692111969,0.15790727734565735,0.17708638310432434,0.0,-0.06595408916473389,-0.12877494096755981,-0.17439430952072144,-0.2118830382823944,-0.1606675088405609,-0.18940532207489014,-0.19874218106269836,-0.19467538595199585,-0.15066266059875488,-0.19373121857643127,-0.197781503200531,-0.1904902458190918,-0.12190866470336914,-0.13423079252243042,-0.11480629444122314,-0.09549379348754883,-0.08116936683654785,-0.08777433633804321,-0.07050079107284546,-0.05420815944671631
b,0.0,0.008502781391143799,0.030155688524246216,0.04320147633552551,0.047415271401405334,0.05955106019973755,0.14800617098808289,0.20255261659622192,0.24403557181358337,0.05926030874252319,0.1594683825969696,0.22395911812782288,0.2755557596683502,0.06169673800468445,0.16750934720039368,0.22583457827568054,0.27020853757858276,0.066832035779953,0.12826868891716003,0.149673193693161,0.1674773395061493,0.0,-0.07551681995391846,-0.1478722095489502,-0.19939297437667847,-0.23544013500213623,-0.19464606046676636,-0.21344998478889465,-0.21924564242362976,-0.21720701456069946,-0.18056410551071167,-0.2062171995639801,-0.20243358612060547,-0.19670721888542175,-0.14808660745620728,-0.1679202914237976,-0.14531707763671875,-0.12915855646133423,-0.1037246584892273,-0.10484498739242554,-0.08606475591659546,-0.07403701543807983
b,0.0,0.012105941772460938,0.03250308334827423,0.04575324058532715,0.050135403871536255,0.06486067175865173,0.15445095300674438,0.21044376492500305,0.2528040111064911,0.06639459729194641,0.1664992868900299,0.229722797870636,0.27861860394477844,0.07058623433113098,0.17470639944076538,0.23225751519203186,0.27573439478874207,0.07596227526664734,0.1388690173625946,0.1577390730381012,0.17435172200202942,0.0,-0.07719194889068604,-0.14983725547790527,-0.2026398777961731,-0.2412930727005005,-0.19559943675994873,-0.22078865766525269,-0.22922050952911377,-0.2320607304573059,-0.1822676658630371,-0.21620354056358337,-0.2162114679813385,-0.21579957008361816,-0.14980214834213257,-0.17502754926681519,-0.15306270122528076,-0.14030051231384277,-0.10577982664108276,-0.11263787746429443,-0.09121572971343994,-0.07788872718811035
b,0.0,0.02414184808731079,0.04912924766540527,0.06386347115039825,0.0684424638748169,0.07972961664199829,0.16885095834732056,0.22415730357170105,0.2661917209625244,0.0808647871017456,0.18139055371284485,0.24776849150657654,0.2972630560398102,0.0841599702835083,0.18915754556655884,0.2471347153186798,0.29071080684661865,0.08852297067642212,0.15226781368255615,0.17166337370872498,0.18825381994247437,0.0,-0.08487796783447266,-0.1573629379272461,-0.21168634295463562,-0.2543461322784424,-0.20063316822052002,-0.22697007656097412,-0.2346569299697876,-0.2387237250804901,-0.18337756395339966,-0.2196820080280304,-0.22014707326889038,-0.22013252973556519,-0.14951664209365845,-0.17676693201065063,-0.15404009819030762,-0.14269095659255981,-0.10736310482025146,-0.11877161264419556,-0.0978814959526062,-0.08200597763061523
b,0.0,0.020947366952896118,0.05153827369213104,0.06879857182502747,0.07363218069076538,0.07972124218940735,0.17216899991035461,0.22939351201057434,0.27284538745880127,0.07892662286758423,0.1841413974761963,0.2522391974925995,0.3066710829734802,0.07929226756095886,0.19144803285598755,0.25802546739578247,0.3075450658798218,0.08369925618171692,0.146502286195755,0.17556101083755493,0.1993730664253235,0.0,-0.08303219079971313,-0.16280263662338257,-0.22189462184906006,-0.27046602964401245,-0.21029621362686157,-0.2348065972328186,-0.23949095606803894,-0.23853200674057007,-0.19303232431411743,-0.2257624864578247,-0.22431659698486328,-0.22229894995689392,-0.1535630226135254,-0.17763441801071167,-0.15870225429534912,-0.14458149671554565,-0.09922188520431519,-0.1157829761505127,-0.10845279693603516,-0.10505092144012451
b,0.0,0.02529817819595337,0.05802673101425171,0.07438859343528748,0.0780213475227356,0.08407700061798096,0.1804482340812683,0.23969951272010803,0.2847605049610138,0.083077073097229,0.19420230388641357,0.26285168528556824,0.31585803627967834,0.08350035548210144,0.19677037000656128,0.2636655271053314,0.31470927596092224,0.0881185233592987,0.1499549150466919,0.17782628536224365,0.20111894607543945,0.0,-0.08480548858642578,-0.1669519543647766,-0.227586567401886,-0.2753666043281555,-0.21493947505950928,-0.23987475037574768,-0.24495765566825867,-0.2439677119255066,-0.1986081600189209,-0.21956795454025269,-0.20493042469024658,-0.1922709345817566,-0.16028743982315063,-0.18567579984664917,-0.16599416732788086,-0.15262973308563232,-0.10717129707336426,-0.1246761679649353,-0.11409854888916016,-0.10706144571304321
b,0.0,0.02863416075706482,0.06218232214450836,0.07938987016677856,0.08335193991661072,0.08716318011283875,0.18595239520072937,0.24667507410049438,0.2919442355632782,0.08768132328987122,0.19982019066810608,0.2695556581020355,0.32162028551101685,0.08970054984092712,0.202567458152771,0.2719237804412842,0.3239021301269531,0.09635618329048157,0.16032451391220093,0.1865462362766266,0.20717644691467285,0.0,-0.08649981021881104,-0.17092365026474,-0.23369014263153076,-0.2843773365020752,-0.21960753202438354,-0.24700242280960083,-0.2525964379310608,-0.25223174691200256,-0.20240044593811035,-0.22932517528533936,-0.2152806520462036,-0.20122790336608887,-0.16232037544250488,-0.1932617425918579,-0.17725050449371338,-0.16658401489257812,-0.10785466432571411,-0.1302294135093689,-0.12347322702407837,-0.1197366714477539
b,0.0,0.023457229137420654,0.057693153619766235,0.07509654760360718,0.0788397490978241,0.08510112762451172,0.17762717604637146,0.23633348941802979,0.27923622727394104,0.08836475014686584,0.19527795910835266,0.265212744474411,0.3167818784713745,0.09517422318458557,0.20424699783325195,0.26949116587638855,0.3165239691734314,0.10420221090316772,0.17518526315689087,0.20130455493927002,0.21954932808876038,0.0,-0.09433126449584961,-0.17679738998413086,-0.23608681559562683,-0.28364792466163635,-0.22114229202270508,-0.2566322684288025,-0.26504483819007874,-0.263896644115448,-0.20154672861099243,-0.23624691367149353,-0.22326421737670898,-0.20927566289901733,-0.16438502073287964,-0.19358187913894653,-0.1725420355796814,-0.1565648913383484,-0.11476844549179077,-0.12912005186080933,-0.1141660213470459,-0.10269570350646973
b,0.0,0.029042258858680725,0.06300035119056702,0.08080099523067474,0.08698348701000214,0.09180004894733429,0.18897686898708344,0.25017569959163666,0.29551000893116,0.09477238357067108,0.20219720900058746,0.27269165217876434,0.3259953111410141,0.10010571777820587,0.20856361091136932,0.2770168334245682,0.3276050537824631,0.10896079242229462,0.17608948051929474,0.20288245379924774,0.22396351397037506,0.0,-0.09169572591781616,-0.17923414707183838,-0.24143573641777039,-0.2931945323944092,-0.22514379024505615,-0.2611589729785919,-0.2704295217990875,-0.2705219089984894,-0.20759934186935425,-0.2427729368209839,-0.23201096057891846,-0.21952217817306519,-0.17023718357086182,-0.2005859613418579,-0.18121129274368286,-0.1665102243423462,-0.11896580457687378,-0.13771188259124756,-0.12741190195083618,-0.1206885576248169
b,0.0,0.015935301780700684,0.05945809185504913,0.08598527312278748,0.0908234715461731,0.0934332013130188,0.19159331917762756,0.2541881501674652,0.3001444637775421,0.10343870520591736,0.21561068296432495,0.2864867150783539,0.33736082911491394,0.11415848135948181,0.2204788625240326,0.2864024341106415,0.3346165716648102,0.12639951705932617,0.19449415802955627,0.2180907130241394,0.23251008987426758,0.0,-0.09828472137451172,-0.18053102493286133,-0.2422422468662262,-0.2908611297607422,-0.22127819061279297,-0.26075679063796997,-0.2725606858730316,-0.2742726802825928,-0.19932246208190918,-0.21520262956619263,-0.19524461030960083,-0.17922234535217285,-0.1614067554473877,-0.183849036693573,-0.1690230369567871,-0.1582738161087036,-0.11141127347946167,-0.12023454904556274,-0.10362774133682251,-0.0913459062576294
b,0.0,0.02197064459323883,0.06655710935592651,0.09022721648216248,0.10076135396957397,0.11053001880645752,0.21427786350250244,0.2765643000602722,0.32211869955062866,0.11980676651000977,0.23376360535621643,0.30250000953674316,0.3535507321357727,0.126722514629364,0.2269897758960724,0.2959405481815338,0.3494373559951782,0.13273951411247253,0.18782749772071838,0.21523615717887878,0.23539209365844727,0.0,-0.09316015243530273,-0.1787508726119995,-0.23995369672775269,-0.2923157811164856,-0.2099541425704956,-0.2453172206878662,-0.26083290576934814,-0.26626139879226685,-0.1848372220993042,-0.20496678352355957,-0.19521135091781616,-0.18491065502166748,-0.14662927389144897,-0.18710428476333618,-0.18293875455856323,-0.1796356439590454,-0.09863847494125366,-0.11595594882965088,-0.10770821571350098,-0.10215723514556885
b,0.0,0.028888985514640808,0.0764828622341156,0.10008576512336731,0.10899335145950317,0.11960133910179138,0.22161570191383362,0.2838330566883087,0.32965800166130066,0.12750115990638733,0.24191471934318542,0.31250879168510437,0.3665366470813751,0.13280469179153442,0.23380768299102783,0.30194947123527527,0.356699138879776,0.1376846432685852,0.18888792395591736,0.21859866380691528,0.2430955171585083,0.0,-0.09073954820632935,-0.17523878812789917,-0.23602819442749023,-0.2888079881668091,-0.2095482349395752,-0.24644291400909424,-0.2639300525188446,-0.27023130655288696,-0.1789526343345642,-0.20164865255355835,-0.19456160068511963,-0.18657523393630981,-0.13575154542922974,-0.1809939742088318,-0.1764153242111206,-0.1705557107925415,-0.08274370431900024,-0.11011731624603271,-0.1064024567604065,-0.10119402408599854
b,0.0,0.029780209064483643,0.07666392624378204,0.10180982947349548,0.1109989583492279,0.118978351354599,0.22280269861221313,0.28545472025871277,0.33163341879844666,0.12692588567733765,0.24277731776237488,0.313469797372818,0.3672023117542267,0.13228115439414978,0.23519092798233032,0.30285587906837463,0.3564397394657135,0.13714802265167236,0.18865329027175903,0.21958625316619873,0.24510326981544495,0.0,-0.08911395072937012,-0.17244791984558105,-0.23397302627563477,-0.28775644302368164,-0.20843511819839478,-0.24716436862945557,-0.2635258734226227,-0.26949262619018555,-0.17833685874938965,-0.2073485255241394,-0.20169103145599365,-0.193353533744812,-0.13517600297927856,-0.18374735116958618,-0.17974114418029785,-0.1726810336112976,-0.08130407333374023,-0.10912060737609863,-0.1075180172920227,-0.10307598114013672
b,0.0,0.039046525955200195,0.08417743444442749,0.10508349537849426,0.11117091774940491,0.12926188111305237,0.2323864996433258,0.2942972183227539,0.33861690759658813,0.13310587406158447,0.2447485327720642,0.3140220642089844,0.3671386241912842,0.13292837142944336,0.23309364914894104,0.2995738983154297,0.3530561327934265,0.13378965854644775,0.1825789213180542,0.21279403567314148,0.23883056640625,0.0,-0.0818101167678833,-0.16259807348251343,-0.22104030847549438,-0.2713453769683838,-0.20685702562332153,-0.23173028230667114,-0.24485135078430176,-0.24989378452301025,-0.1753777265548706,-0.20272517204284668,-0.20578497648239136,-0.20670026540756226,-0.1323811411857605,-0.17227405309677124,-0.17495882511138916,-0.17776203155517578,-0.07818382978439331,-0.09370416402816772,-0.09049290418624878,-0.08691281080245972
b,0.0,0.03751543164253235,0.08425690233707428,0.10774905979633331,0.11543245613574982,0.1290559619665146,0.23149289190769196,0.2945566326379776,0.3404584676027298,0.1335228830575943,0.24721013009548187,0.31873370707035065,0.3728530555963516,0.13525302708148956,0.23432894051074982,0.30024684965610504,0.3531428724527359,0.13769693672657013,0.18682827055454254,0.21700920164585114,0.24330662190914154,0.0,-0.08217781782150269,-0.16255974769592285,-0.22136330604553223,-0.2737472653388977,-0.20460468530654907,-0.2339819073677063,-0.2468266785144806,-0.25269871950149536,-0.17172306776046753,-0.19991064071655273,-0.20238429307937622,-0.20298129320144653,-0.12625068426132202,-0.17190665006637573,-0.17698466777801514,-0.1798919439315796,-0.06843292713165283,-0.09302711486816406,-0.09324604272842407,-0.08986014127731323
b,0.0,0.0333612859249115,0.07231149077415466,0.09109270572662354,0.09825319051742554,0.13298743963241577,0.22678041458129883,0.2854750454425812,0.3292858898639679,0.1360563337802887,0.24306926131248474,0.31144532561302185,0.36499014496803284,0.13308745622634888,0.22554707527160645,0.28745517134666443,0.33940914273262024,0.12788763642311096,0.1788187026977539,0.2127121090888977,0.2436794936656952,0.0,-0.08017802238464355,-0.15871191024780273,-0.21758770942687988,-0.2689383327960968,-0.19949579238891602,-0.2327479124069214,-0.24563628435134888,-0.24907070398330688,-0.16770684719085693,-0.20150554180145264,-0.21052813529968262,-0.21455693244934082,-0.12204152345657349,-0.1687754988670349,-0.18071889877319336,-0.1897108554840088,-0.061454594135284424,-0.08184337615966797,-0.08758330345153809,-0.09109288454055786
b,0.0,0.029847443103790283,0.06951466202735901,0.09145373106002808,0.09869241714477539,0.13343000411987305,0.2226339876651764,0.2806811034679413,0.3247620165348053,0.13846957683563232,0.23920944333076477,0.30468419194221497,0.3562059700489044,0.13821753859519958,0.2314528524875641,0.29098811745643616,0.3405509293079376,0.13490021228790283,0.19293519854545593,0.23020240664482117,0.2651234567165375,0.0,-0.08086055517196655,-0.15919911861419678,-0.21808934211730957,-0.2711375653743744,-0.1946018934249878,-0.23805809020996094,-0.25243550539016724,-0.25695186853408813,-0.1665286421775818,-0.2090139389038086,-0.22229868173599243,-0.22758269309997559,-0.12319105863571167,-0.1727047562599182,-0.18651050329208374,-0.19434136152267456,-0.06353843212127686,-0.08669793605804443,-0.09511935710906982,-0.09941226243972778
b,0.0,0.02772846817970276,0.06677690148353577,0.08845043182373047,0.09801900386810303,0.13234606385231018,0.22160685062408447,0.27918004989624023,0.3220059275627136,0.13797280192375183,0.23877862095832825,0.30384713411331177,0.3539732098579407,0.1384454369544983,0.23248109221458435,0.2920720875263214,0.3407037854194641,0.13579407334327698,0.1945992112159729,0.23173421621322632,0.26575905084609985,0.0,-0.08113843202590942,-0.15727722644805908,-0.21573960781097412,-0.26827773451805115,-0.19072705507278442,-0.23677611351013184,-0.25318989157676697,-0.25926506519317627,-0.16397476196289062,-0.2073441743850708,-0.2215806245803833,-0.22717195749282837,-0.12167572975158691,-0.1709047555923462,-0.18573737144470215,-0.1942102313041687,-0.06285744905471802,-0.08339089155197144,-0.0929938554763794,-0.09868896007537842
